current_date_formatted,current_label_en,current_lat,current_lng,current_confirmed
02.08.2020,Ivano-Frankivska,48.701932,24.619344,4795
03.08.2020,Ivano-Frankivska,48.701932,24.619344,4914
04.08.2020,Ivano-Frankivska,48.701932,24.619344,5041
05.08.2020,Ivano-Frankivska,48.701932,24.619344,5168
06.08.2020,Ivano-Frankivska,48.701932,24.619344,5295
07.08.2020,Ivano-Frankivska,48.701932,24.619344,5426
08.08.2020,Ivano-Frankivska,48.701932,24.619344,5552
09.08.2020,Ivano-Frankivska,48.701932,24.619344,5676
10.08.2020,Ivano-Frankivska,48.701932,24.619344,5797
11.08.2020,Ivano-Frankivska,48.701932,24.619344,5911
12.08.2020,Ivano-Frankivska,48.701932,24.619344,6039
13.08.2020,Ivano-Frankivska,48.701932,24.619344,6177
14.08.2020,Ivano-Frankivska,48.701932,24.619344,6320
15.08.2020,Ivano-Frankivska,48.701932,24.619344,6468
16.08.2020,Ivano-Frankivska,48.701932,24.619344,6626
17.08.2020,Ivano-Frankivska,48.701932,24.619344,6790
18.08.2020,Ivano-Frankivska,48.701932,24.619344,6959
19.08.2020,Ivano-Frankivska,48.701932,24.619344,7122
20.08.2020,Ivano-Frankivska,48.701932,24.619344,7290
21.08.2020,Ivano-Frankivska,48.701932,24.619344,7462
22.08.2020,Ivano-Frankivska,48.701932,24.619344,7631
23.08.2020,Ivano-Frankivska,48.701932,24.619344,7805
24.08.2020,Ivano-Frankivska,48.701932,24.619344,7975
25.08.2020,Ivano-Frankivska,48.701932,24.619344,8154
26.08.2020,Ivano-Frankivska,48.701932,24.619344,8321
27.08.2020,Ivano-Frankivska,48.701932,24.619344,8485
28.08.2020,Ivano-Frankivska,48.701932,24.619344,8661
29.08.2020,Ivano-Frankivska,48.701932,24.619344,8843
30.08.2020,Ivano-Frankivska,48.701932,24.619344,9014
31.08.2020,Ivano-Frankivska,48.701932,24.619344,9179
01.09.2020,Ivano-Frankivska,48.701932,24.619344,9348
02.09.2020,Ivano-Frankivska,48.701932,24.619344,9522
03.09.2020,Ivano-Frankivska,48.701932,24.619344,9685
04.09.2020,Ivano-Frankivska,48.701932,24.619344,9845
05.09.2020,Ivano-Frankivska,48.701932,24.619344,10011
06.09.2020,Ivano-Frankivska,48.701932,24.619344,10187
07.09.2020,Ivano-Frankivska,48.701932,24.619344,10348
08.09.2020,Ivano-Frankivska,48.701932,24.619344,10508
09.09.2020,Ivano-Frankivska,48.701932,24.619344,10659
10.09.2020,Ivano-Frankivska,48.701932,24.619344,10802
11.09.2020,Ivano-Frankivska,48.701932,24.619344,10953
12.09.2020,Ivano-Frankivska,48.701932,24.619344,11083
13.09.2020,Ivano-Frankivska,48.701932,24.619344,11215
14.09.2020,Ivano-Frankivska,48.701932,24.619344,11357
15.09.2020,Ivano-Frankivska,48.701932,24.619344,11510
16.09.2020,Ivano-Frankivska,48.701932,24.619344,11677
17.09.2020,Ivano-Frankivska,48.701932,24.619344,11856
18.09.2020,Ivano-Frankivska,48.701932,24.619344,12031
19.09.2020,Ivano-Frankivska,48.701932,24.619344,12212
20.09.2020,Ivano-Frankivska,48.701932,24.619344,12382
21.09.2020,Ivano-Frankivska,48.701932,24.619344,12538
22.09.2020,Ivano-Frankivska,48.701932,24.619344,12675
13.03.2020,Kharkivska,49.615098,36.504888,0
14.03.2020,Kharkivska,49.615098,36.504888,0
15.03.2020,Kharkivska,49.615098,36.504888,0
16.03.2020,Kharkivska,49.615098,36.504888,0
17.03.2020,Kharkivska,49.615098,36.504888,0
18.03.2020,Kharkivska,49.615098,36.504888,0
19.03.2020,Kharkivska,49.615098,36.504888,0
20.03.2020,Kharkivska,49.615098,36.504888,1
21.03.2020,Kharkivska,49.615098,36.504888,1
22.03.2020,Kharkivska,49.615098,36.504888,0
23.03.2020,Kharkivska,49.615098,36.504888,0
24.03.2020,Kharkivska,49.615098,36.504888,0
25.03.2020,Kharkivska,49.615098,36.504888,0
26.03.2020,Kharkivska,49.615098,36.504888,0
27.03.2020,Kharkivska,49.615098,36.504888,0
28.03.2020,Kharkivska,49.615098,36.504888,1
29.03.2020,Kharkivska,49.615098,36.504888,1
30.03.2020,Kharkivska,49.615098,36.504888,1
31.03.2020,Kharkivska,49.615098,36.504888,1
01.04.2020,Kharkivska,49.615098,36.504888,1
02.04.2020,Kharkivska,49.615098,36.504888,1
03.04.2020,Kharkivska,49.615098,36.504888,1
04.04.2020,Kharkivska,49.615098,36.504888,1
05.04.2020,Kharkivska,49.615098,36.504888,1
06.04.2020,Kharkivska,49.615098,36.504888,1
07.04.2020,Kharkivska,49.615098,36.504888,1
08.04.2020,Kharkivska,49.615098,36.504888,5
09.04.2020,Kharkivska,49.615098,36.504888,5
10.04.2020,Kharkivska,49.615098,36.504888,6
11.04.2020,Kharkivska,49.615098,36.504888,8
12.04.2020,Kharkivska,49.615098,36.504888,11
13.04.2020,Kharkivska,49.615098,36.504888,11
14.04.2020,Kharkivska,49.615098,36.504888,14
15.04.2020,Kharkivska,49.615098,36.504888,25
16.04.2020,Kharkivska,49.615098,36.504888,40
17.04.2020,Kharkivska,49.615098,36.504888,56
18.04.2020,Kharkivska,49.615098,36.504888,62
19.04.2020,Kharkivska,49.615098,36.504888,67
20.04.2020,Kharkivska,49.615098,36.504888,73
21.04.2020,Kharkivska,49.615098,36.504888,77
22.04.2020,Kharkivska,49.615098,36.504888,82
23.04.2020,Kharkivska,49.615098,36.504888,101
24.04.2020,Kharkivska,49.615098,36.504888,118
25.04.2020,Kharkivska,49.615098,36.504888,125
26.04.2020,Kharkivska,49.615098,36.504888,147
27.04.2020,Kharkivska,49.615098,36.504888,196
28.04.2020,Kharkivska,49.615098,36.504888,221
29.04.2020,Kharkivska,49.615098,36.504888,237
30.04.2020,Kharkivska,49.615098,36.504888,249
01.05.2020,Kharkivska,49.615098,36.504888,274
02.05.2020,Kharkivska,49.615098,36.504888,311
03.05.2020,Kharkivska,49.615098,36.504888,348
04.05.2020,Kharkivska,49.615098,36.504888,361
05.05.2020,Kharkivska,49.615098,36.504888,377
06.05.2020,Kharkivska,49.615098,36.504888,403
07.05.2020,Kharkivska,49.615098,36.504888,448
08.05.2020,Kharkivska,49.615098,36.504888,478
09.05.2020,Kharkivska,49.615098,36.504888,528
10.05.2020,Kharkivska,49.615098,36.504888,572
11.05.2020,Kharkivska,49.615098,36.504888,595
12.05.2020,Kharkivska,49.615098,36.504888,623
13.05.2020,Kharkivska,49.615098,36.504888,672
14.05.2020,Kharkivska,49.615098,36.504888,713
15.05.2020,Kharkivska,49.615098,36.504888,757
16.05.2020,Kharkivska,49.615098,36.504888,773
17.05.2020,Kharkivska,49.615098,36.504888,786
18.05.2020,Kharkivska,49.615098,36.504888,789
19.05.2020,Kharkivska,49.615098,36.504888,816
20.05.2020,Kharkivska,49.615098,36.504888,836
21.05.2020,Kharkivska,49.615098,36.504888,851
22.05.2020,Kharkivska,49.615098,36.504888,866
23.05.2020,Kharkivska,49.615098,36.504888,892
24.05.2020,Kharkivska,49.615098,36.504888,910
25.05.2020,Kharkivska,49.615098,36.504888,912
26.05.2020,Kharkivska,49.615098,36.504888,930
27.05.2020,Kharkivska,49.615098,36.504888,959
28.05.2020,Kharkivska,49.615098,36.504888,981
29.05.2020,Kharkivska,49.615098,36.504888,1011
30.05.2020,Kharkivska,49.615098,36.504888,1025
31.05.2020,Kharkivska,49.615098,36.504888,1066
01.06.2020,Kharkivska,49.615098,36.504888,1083
02.06.2020,Kharkivska,49.615098,36.504888,1105
03.06.2020,Kharkivska,49.615098,36.504888,1131
04.06.2020,Kharkivska,49.615098,36.504888,1166
05.06.2020,Kharkivska,49.615098,36.504888,1196
06.06.2020,Kharkivska,49.615098,36.504888,1222
07.06.2020,Kharkivska,49.615098,36.504888,1251
08.06.2020,Kharkivska,49.615098,36.504888,1287
09.06.2020,Kharkivska,49.615098,36.504888,1305
10.06.2020,Kharkivska,49.615098,36.504888,1338
11.06.2020,Kharkivska,49.615098,36.504888,1374
12.06.2020,Kharkivska,49.615098,36.504888,1426
13.06.2020,Kharkivska,49.615098,36.504888,1482
14.06.2020,Kharkivska,49.615098,36.504888,1521
15.06.2020,Kharkivska,49.615098,36.504888,1542
16.06.2020,Kharkivska,49.615098,36.504888,1595
17.06.2020,Kharkivska,49.615098,36.504888,1652
18.06.2020,Kharkivska,49.615098,36.504888,1707
19.06.2020,Kharkivska,49.615098,36.504888,1744
20.06.2020,Kharkivska,49.615098,36.504888,1779
21.06.2020,Kharkivska,49.615098,36.504888,1805
22.06.2020,Kharkivska,49.615098,36.504888,1811
23.06.2020,Kharkivska,49.615098,36.504888,1844
24.06.2020,Kharkivska,49.615098,36.504888,1891
25.06.2020,Kharkivska,49.615098,36.504888,1947
26.06.2020,Kharkivska,49.615098,36.504888,1993
27.06.2020,Kharkivska,49.615098,36.504888,2046
28.06.2020,Kharkivska,49.615098,36.504888,2082
29.06.2020,Kharkivska,49.615098,36.504888,2098
30.06.2020,Kharkivska,49.615098,36.504888,2134
01.07.2020,Kharkivska,49.615098,36.504888,2169
02.07.2020,Kharkivska,49.615098,36.504888,2207
03.07.2020,Kharkivska,49.615098,36.504888,2255
04.07.2020,Kharkivska,49.615098,36.504888,2311
05.07.2020,Kharkivska,49.615098,36.504888,2348
06.07.2020,Kharkivska,49.615098,36.504888,2371
07.07.2020,Kharkivska,49.615098,36.504888,2416
08.07.2020,Kharkivska,49.615098,36.504888,2466
09.07.2020,Kharkivska,49.615098,36.504888,2521
10.07.2020,Kharkivska,49.615098,36.504888,2577
11.07.2020,Kharkivska,49.615098,36.504888,2621
12.07.2020,Kharkivska,49.615098,36.504888,2649
13.07.2020,Kharkivska,49.615098,36.504888,2677
14.07.2020,Kharkivska,49.615098,36.504888,2723
15.07.2020,Kharkivska,49.615098,36.504888,2787
16.07.2020,Kharkivska,49.615098,36.504888,2845
17.07.2020,Kharkivska,49.615098,36.504888,2909
18.07.2020,Kharkivska,49.615098,36.504888,2971
19.07.2020,Kharkivska,49.615098,36.504888,3014
20.07.2020,Kharkivska,49.615098,36.504888,3033
21.07.2020,Kharkivska,49.615098,36.504888,3082
22.07.2020,Kharkivska,49.615098,36.504888,3139
23.07.2020,Kharkivska,49.615098,36.504888,3203
24.07.2020,Kharkivska,49.615098,36.504888,3277
25.07.2020,Kharkivska,49.615098,36.504888,3342
26.07.2020,Kharkivska,49.615098,36.504888,3381
27.07.2020,Kharkivska,49.615098,36.504888,3431
28.07.2020,Kharkivska,49.615098,36.504888,3478
29.07.2020,Kharkivska,49.615098,36.504888,3556
30.07.2020,Kharkivska,49.615098,36.504888,3626
31.07.2020,Kharkivska,49.615098,36.504888,3711
01.08.2020,Kharkivska,49.615098,36.504888,3786
02.08.2020,Kharkivska,49.615098,36.504888,3862
03.08.2020,Kharkivska,49.615098,36.504888,3950
04.08.2020,Kharkivska,49.615098,36.504888,4093
05.08.2020,Kharkivska,49.615098,36.504888,4239
06.08.2020,Kharkivska,49.615098,36.504888,4381
07.08.2020,Kharkivska,49.615098,36.504888,4527
08.08.2020,Kharkivska,49.615098,36.504888,4661
09.08.2020,Kharkivska,49.615098,36.504888,4784
10.08.2020,Kharkivska,49.615098,36.504888,4901
11.08.2020,Kharkivska,49.615098,36.504888,5030
12.08.2020,Kharkivska,49.615098,36.504888,5169
13.08.2020,Kharkivska,49.615098,36.504888,5378
14.08.2020,Kharkivska,49.615098,36.504888,5583
15.08.2020,Kharkivska,49.615098,36.504888,5837
16.08.2020,Kharkivska,49.615098,36.504888,6065
17.08.2020,Kharkivska,49.615098,36.504888,6156
18.08.2020,Kharkivska,49.615098,36.504888,6360
19.08.2020,Kharkivska,49.615098,36.504888,6607
20.08.2020,Kharkivska,49.615098,36.504888,6849
21.08.2020,Kharkivska,49.615098,36.504888,7033
22.08.2020,Kharkivska,49.615098,36.504888,7324
23.08.2020,Kharkivska,49.615098,36.504888,7493
24.08.2020,Kharkivska,49.615098,36.504888,7634
25.08.2020,Kharkivska,49.615098,36.504888,7807
26.08.2020,Kharkivska,49.615098,36.504888,7984
27.08.2020,Kharkivska,49.615098,36.504888,8202
28.08.2020,Kharkivska,49.615098,36.504888,8444
29.08.2020,Kharkivska,49.615098,36.504888,8691
30.08.2020,Kharkivska,49.615098,36.504888,8889
31.08.2020,Kharkivska,49.615098,36.504888,9076
01.09.2020,Kharkivska,49.615098,36.504888,9338
02.09.2020,Kharkivska,49.615098,36.504888,9640
03.09.2020,Kharkivska,49.615098,36.504888,9941
04.09.2020,Kharkivska,49.615098,36.504888,10312
05.09.2020,Kharkivska,49.615098,36.504888,10692
06.09.2020,Kharkivska,49.615098,36.504888,10833
07.09.2020,Kharkivska,49.615098,36.504888,10972
08.09.2020,Kharkivska,49.615098,36.504888,11202
09.09.2020,Kharkivska,49.615098,36.504888,11493
10.09.2020,Kharkivska,49.615098,36.504888,11832
11.09.2020,Kharkivska,49.615098,36.504888,12112
12.09.2020,Kharkivska,49.615098,36.504888,12404
13.09.2020,Kharkivska,49.615098,36.504888,12584
14.09.2020,Kharkivska,49.615098,36.504888,12853
15.09.2020,Kharkivska,49.615098,36.504888,13160
16.09.2020,Kharkivska,49.615098,36.504888,13432
17.09.2020,Kharkivska,49.615098,36.504888,13915
18.09.2020,Kharkivska,49.615098,36.504888,14264
19.09.2020,Kharkivska,49.615098,36.504888,14464
20.09.2020,Kharkivska,49.615098,36.504888,14888
21.09.2020,Kharkivska,49.615098,36.504888,15133
22.09.2020,Kharkivska,49.615098,36.504888,15505
13.03.2020,Khersonska,46.673984,33.53598,0
14.03.2020,Khersonska,46.673984,33.53598,0
15.03.2020,Khersonska,46.673984,33.53598,0
16.03.2020,Khersonska,46.673984,33.53598,0
17.03.2020,Khersonska,46.673984,33.53598,0
18.03.2020,Khersonska,46.673984,33.53598,0
19.03.2020,Khersonska,46.673984,33.53598,0
20.03.2020,Khersonska,46.673984,33.53598,0
21.03.2020,Khersonska,46.673984,33.53598,0
22.03.2020,Khersonska,46.673984,33.53598,0
23.03.2020,Khersonska,46.673984,33.53598,0
24.03.2020,Khersonska,46.673984,33.53598,0
25.03.2020,Khersonska,46.673984,33.53598,1
26.03.2020,Khersonska,46.673984,33.53598,1
27.03.2020,Khersonska,46.673984,33.53598,1
28.03.2020,Khersonska,46.673984,33.53598,1
29.03.2020,Khersonska,46.673984,33.53598,1
30.03.2020,Khersonska,46.673984,33.53598,1
31.03.2020,Khersonska,46.673984,33.53598,1
01.04.2020,Khersonska,46.673984,33.53598,1
02.04.2020,Khersonska,46.673984,33.53598,4
03.04.2020,Khersonska,46.673984,33.53598,8
04.04.2020,Khersonska,46.673984,33.53598,10
05.04.2020,Khersonska,46.673984,33.53598,10
06.04.2020,Khersonska,46.673984,33.53598,10
07.04.2020,Khersonska,46.673984,33.53598,13
08.04.2020,Khersonska,46.673984,33.53598,15
09.04.2020,Khersonska,46.673984,33.53598,18
10.04.2020,Khersonska,46.673984,33.53598,27
11.04.2020,Khersonska,46.673984,33.53598,28
12.04.2020,Khersonska,46.673984,33.53598,31
13.04.2020,Khersonska,46.673984,33.53598,31
14.04.2020,Khersonska,46.673984,33.53598,34
15.04.2020,Khersonska,46.673984,33.53598,41
16.04.2020,Khersonska,46.673984,33.53598,44
17.04.2020,Khersonska,46.673984,33.53598,51
18.04.2020,Khersonska,46.673984,33.53598,56
19.04.2020,Khersonska,46.673984,33.53598,63
20.04.2020,Khersonska,46.673984,33.53598,63
21.04.2020,Khersonska,46.673984,33.53598,70
22.04.2020,Khersonska,46.673984,33.53598,72
23.04.2020,Khersonska,46.673984,33.53598,77
24.04.2020,Khersonska,46.673984,33.53598,77
25.04.2020,Khersonska,46.673984,33.53598,79
26.04.2020,Khersonska,46.673984,33.53598,87
27.04.2020,Khersonska,46.673984,33.53598,88
28.04.2020,Khersonska,46.673984,33.53598,88
29.04.2020,Khersonska,46.673984,33.53598,111
30.04.2020,Khersonska,46.673984,33.53598,111
01.05.2020,Khersonska,46.673984,33.53598,120
02.05.2020,Khersonska,46.673984,33.53598,121
03.05.2020,Khersonska,46.673984,33.53598,136
04.05.2020,Khersonska,46.673984,33.53598,139
05.05.2020,Khersonska,46.673984,33.53598,142
06.05.2020,Khersonska,46.673984,33.53598,143
07.05.2020,Khersonska,46.673984,33.53598,146
08.05.2020,Khersonska,46.673984,33.53598,149
09.05.2020,Khersonska,46.673984,33.53598,156
10.05.2020,Khersonska,46.673984,33.53598,159
11.05.2020,Khersonska,46.673984,33.53598,161
12.05.2020,Khersonska,46.673984,33.53598,162
13.05.2020,Khersonska,46.673984,33.53598,165
14.05.2020,Khersonska,46.673984,33.53598,165
15.05.2020,Khersonska,46.673984,33.53598,167
16.05.2020,Khersonska,46.673984,33.53598,167
17.05.2020,Khersonska,46.673984,33.53598,167
18.05.2020,Khersonska,46.673984,33.53598,168
19.05.2020,Khersonska,46.673984,33.53598,168
20.05.2020,Khersonska,46.673984,33.53598,172
21.05.2020,Khersonska,46.673984,33.53598,173
22.05.2020,Khersonska,46.673984,33.53598,173
23.05.2020,Khersonska,46.673984,33.53598,177
24.05.2020,Khersonska,46.673984,33.53598,177
25.05.2020,Khersonska,46.673984,33.53598,177
26.05.2020,Khersonska,46.673984,33.53598,177
27.05.2020,Khersonska,46.673984,33.53598,177
28.05.2020,Khersonska,46.673984,33.53598,177
29.05.2020,Khersonska,46.673984,33.53598,177
30.05.2020,Khersonska,46.673984,33.53598,178
31.05.2020,Khersonska,46.673984,33.53598,178
01.06.2020,Khersonska,46.673984,33.53598,178
02.06.2020,Khersonska,46.673984,33.53598,178
03.06.2020,Khersonska,46.673984,33.53598,179
04.06.2020,Khersonska,46.673984,33.53598,179
05.06.2020,Khersonska,46.673984,33.53598,179
06.06.2020,Khersonska,46.673984,33.53598,179
07.06.2020,Khersonska,46.673984,33.53598,179
08.06.2020,Khersonska,46.673984,33.53598,179
09.06.2020,Khersonska,46.673984,33.53598,179
10.06.2020,Khersonska,46.673984,33.53598,179
11.06.2020,Khersonska,46.673984,33.53598,179
12.06.2020,Khersonska,46.673984,33.53598,179
13.06.2020,Khersonska,46.673984,33.53598,179
14.06.2020,Khersonska,46.673984,33.53598,180
15.06.2020,Khersonska,46.673984,33.53598,183
16.06.2020,Khersonska,46.673984,33.53598,183
17.06.2020,Khersonska,46.673984,33.53598,183
18.06.2020,Khersonska,46.673984,33.53598,184
19.06.2020,Khersonska,46.673984,33.53598,185
20.06.2020,Khersonska,46.673984,33.53598,185
21.06.2020,Khersonska,46.673984,33.53598,186
22.06.2020,Khersonska,46.673984,33.53598,188
23.06.2020,Khersonska,46.673984,33.53598,188
24.06.2020,Khersonska,46.673984,33.53598,188
25.06.2020,Khersonska,46.673984,33.53598,188
26.06.2020,Khersonska,46.673984,33.53598,190
27.06.2020,Khersonska,46.673984,33.53598,191
28.06.2020,Khersonska,46.673984,33.53598,191
29.06.2020,Khersonska,46.673984,33.53598,191
30.06.2020,Khersonska,46.673984,33.53598,191
01.07.2020,Khersonska,46.673984,33.53598,193
02.07.2020,Khersonska,46.673984,33.53598,194
03.07.2020,Khersonska,46.673984,33.53598,195
04.07.2020,Khersonska,46.673984,33.53598,196
05.07.2020,Khersonska,46.673984,33.53598,196
06.07.2020,Khersonska,46.673984,33.53598,196
07.07.2020,Khersonska,46.673984,33.53598,196
08.07.2020,Khersonska,46.673984,33.53598,201
09.07.2020,Khersonska,46.673984,33.53598,201
10.07.2020,Khersonska,46.673984,33.53598,203
11.07.2020,Khersonska,46.673984,33.53598,204
12.07.2020,Khersonska,46.673984,33.53598,204
13.07.2020,Khersonska,46.673984,33.53598,204
14.07.2020,Khersonska,46.673984,33.53598,204
15.07.2020,Khersonska,46.673984,33.53598,205
16.07.2020,Khersonska,46.673984,33.53598,206
17.07.2020,Khersonska,46.673984,33.53598,207
18.07.2020,Khersonska,46.673984,33.53598,209
19.07.2020,Khersonska,46.673984,33.53598,213
20.07.2020,Khersonska,46.673984,33.53598,213
21.07.2020,Khersonska,46.673984,33.53598,216
22.07.2020,Khersonska,46.673984,33.53598,217
23.07.2020,Khersonska,46.673984,33.53598,218
24.07.2020,Khersonska,46.673984,33.53598,218
25.07.2020,Khersonska,46.673984,33.53598,219
26.07.2020,Khersonska,46.673984,33.53598,219
27.07.2020,Khersonska,46.673984,33.53598,220
28.07.2020,Khersonska,46.673984,33.53598,221
29.07.2020,Khersonska,46.673984,33.53598,224
30.07.2020,Khersonska,46.673984,33.53598,224
31.07.2020,Khersonska,46.673984,33.53598,227
01.08.2020,Khersonska,46.673984,33.53598,227
02.08.2020,Khersonska,46.673984,33.53598,230
03.08.2020,Khersonska,46.673984,33.53598,230
04.08.2020,Khersonska,46.673984,33.53598,230
05.08.2020,Khersonska,46.673984,33.53598,236
06.08.2020,Khersonska,46.673984,33.53598,242
07.08.2020,Khersonska,46.673984,33.53598,255
08.08.2020,Khersonska,46.673984,33.53598,259
09.08.2020,Khersonska,46.673984,33.53598,267
10.08.2020,Khersonska,46.673984,33.53598,269
11.08.2020,Khersonska,46.673984,33.53598,271
12.08.2020,Khersonska,46.673984,33.53598,276
13.08.2020,Khersonska,46.673984,33.53598,286
14.08.2020,Khersonska,46.673984,33.53598,290
15.08.2020,Khersonska,46.673984,33.53598,294
16.08.2020,Khersonska,46.673984,33.53598,299
17.08.2020,Khersonska,46.673984,33.53598,301
18.08.2020,Khersonska,46.673984,33.53598,304
19.08.2020,Khersonska,46.673984,33.53598,312
20.08.2020,Khersonska,46.673984,33.53598,321
21.08.2020,Khersonska,46.673984,33.53598,329
22.08.2020,Khersonska,46.673984,33.53598,332
23.08.2020,Khersonska,46.673984,33.53598,334
24.08.2020,Khersonska,46.673984,33.53598,336
25.08.2020,Khersonska,46.673984,33.53598,337
26.08.2020,Khersonska,46.673984,33.53598,346
27.08.2020,Khersonska,46.673984,33.53598,363
28.08.2020,Khersonska,46.673984,33.53598,374
29.08.2020,Khersonska,46.673984,33.53598,386
30.08.2020,Khersonska,46.673984,33.53598,392
31.08.2020,Khersonska,46.673984,33.53598,396
01.09.2020,Khersonska,46.673984,33.53598,400
02.09.2020,Khersonska,46.673984,33.53598,424
03.09.2020,Khersonska,46.673984,33.53598,435
04.09.2020,Khersonska,46.673984,33.53598,444
05.09.2020,Khersonska,46.673984,33.53598,464
06.09.2020,Khersonska,46.673984,33.53598,496
07.09.2020,Khersonska,46.673984,33.53598,500
08.09.2020,Khersonska,46.673984,33.53598,518
09.09.2020,Khersonska,46.673984,33.53598,538
10.09.2020,Khersonska,46.673984,33.53598,558
11.09.2020,Khersonska,46.673984,33.53598,576
12.09.2020,Khersonska,46.673984,33.53598,596
13.09.2020,Khersonska,46.673984,33.53598,628
14.09.2020,Khersonska,46.673984,33.53598,644
15.09.2020,Khersonska,46.673984,33.53598,661
16.09.2020,Khersonska,46.673984,33.53598,702
17.09.2020,Khersonska,46.673984,33.53598,737
18.09.2020,Khersonska,46.673984,33.53598,766
19.09.2020,Khersonska,46.673984,33.53598,790
20.09.2020,Khersonska,46.673984,33.53598,813
21.09.2020,Khersonska,46.673984,33.53598,818
22.09.2020,Khersonska,46.673984,33.53598,837
13.03.2020,Khmelnytska,49.507456,26.929458,0
14.03.2020,Khmelnytska,49.507456,26.929458,0
15.03.2020,Khmelnytska,49.507456,26.929458,0
16.03.2020,Khmelnytska,49.507456,26.929458,0
17.03.2020,Khmelnytska,49.507456,26.929458,0
18.03.2020,Khmelnytska,49.507456,26.929458,0
19.03.2020,Khmelnytska,49.507456,26.929458,0
20.03.2020,Khmelnytska,49.507456,26.929458,0
21.03.2020,Khmelnytska,49.507456,26.929458,0
22.03.2020,Khmelnytska,49.507456,26.929458,0
23.03.2020,Khmelnytska,49.507456,26.929458,0
24.03.2020,Khmelnytska,49.507456,26.929458,0
25.03.2020,Khmelnytska,49.507456,26.929458,0
26.03.2020,Khmelnytska,49.507456,26.929458,0
27.03.2020,Khmelnytska,49.507456,26.929458,0
28.03.2020,Khmelnytska,49.507456,26.929458,1
29.03.2020,Khmelnytska,49.507456,26.929458,1
30.03.2020,Khmelnytska,49.507456,26.929458,2
31.03.2020,Khmelnytska,49.507456,26.929458,3
01.04.2020,Khmelnytska,49.507456,26.929458,6
02.04.2020,Khmelnytska,49.507456,26.929458,7
03.04.2020,Khmelnytska,49.507456,26.929458,10
04.04.2020,Khmelnytska,49.507456,26.929458,10
05.04.2020,Khmelnytska,49.507456,26.929458,10
06.04.2020,Khmelnytska,49.507456,26.929458,10
07.04.2020,Khmelnytska,49.507456,26.929458,10
08.04.2020,Khmelnytska,49.507456,26.929458,15
09.04.2020,Khmelnytska,49.507456,26.929458,16
10.04.2020,Khmelnytska,49.507456,26.929458,16
11.04.2020,Khmelnytska,49.507456,26.929458,18
12.04.2020,Khmelnytska,49.507456,26.929458,19
13.04.2020,Khmelnytska,49.507456,26.929458,22
14.04.2020,Khmelnytska,49.507456,26.929458,22
15.04.2020,Khmelnytska,49.507456,26.929458,34
16.04.2020,Khmelnytska,49.507456,26.929458,37
17.04.2020,Khmelnytska,49.507456,26.929458,38
18.04.2020,Khmelnytska,49.507456,26.929458,41
19.04.2020,Khmelnytska,49.507456,26.929458,47
20.04.2020,Khmelnytska,49.507456,26.929458,49
21.04.2020,Khmelnytska,49.507456,26.929458,49
22.04.2020,Khmelnytska,49.507456,26.929458,54
23.04.2020,Khmelnytska,49.507456,26.929458,61
24.04.2020,Khmelnytska,49.507456,26.929458,65
25.04.2020,Khmelnytska,49.507456,26.929458,66
26.04.2020,Khmelnytska,49.507456,26.929458,70
27.04.2020,Khmelnytska,49.507456,26.929458,72
28.04.2020,Khmelnytska,49.507456,26.929458,72
29.04.2020,Khmelnytska,49.507456,26.929458,81
30.04.2020,Khmelnytska,49.507456,26.929458,82
01.05.2020,Khmelnytska,49.507456,26.929458,92
02.05.2020,Khmelnytska,49.507456,26.929458,98
03.05.2020,Khmelnytska,49.507456,26.929458,115
04.05.2020,Khmelnytska,49.507456,26.929458,116
05.05.2020,Khmelnytska,49.507456,26.929458,119
06.05.2020,Khmelnytska,49.507456,26.929458,134
07.05.2020,Khmelnytska,49.507456,26.929458,138
08.05.2020,Khmelnytska,49.507456,26.929458,148
09.05.2020,Khmelnytska,49.507456,26.929458,165
10.05.2020,Khmelnytska,49.507456,26.929458,175
11.05.2020,Khmelnytska,49.507456,26.929458,178
12.05.2020,Khmelnytska,49.507456,26.929458,182
13.05.2020,Khmelnytska,49.507456,26.929458,196
14.05.2020,Khmelnytska,49.507456,26.929458,209
15.05.2020,Khmelnytska,49.507456,26.929458,222
16.05.2020,Khmelnytska,49.507456,26.929458,235
17.05.2020,Khmelnytska,49.507456,26.929458,253
18.05.2020,Khmelnytska,49.507456,26.929458,267
19.05.2020,Khmelnytska,49.507456,26.929458,267
20.05.2020,Khmelnytska,49.507456,26.929458,280
21.05.2020,Khmelnytska,49.507456,26.929458,294
22.05.2020,Khmelnytska,49.507456,26.929458,299
23.05.2020,Khmelnytska,49.507456,26.929458,329
24.05.2020,Khmelnytska,49.507456,26.929458,346
25.05.2020,Khmelnytska,49.507456,26.929458,364
26.05.2020,Khmelnytska,49.507456,26.929458,370
27.05.2020,Khmelnytska,49.507456,26.929458,381
28.05.2020,Khmelnytska,49.507456,26.929458,386
29.05.2020,Khmelnytska,49.507456,26.929458,407
30.05.2020,Khmelnytska,49.507456,26.929458,432
31.05.2020,Khmelnytska,49.507456,26.929458,444
01.06.2020,Khmelnytska,49.507456,26.929458,454
02.06.2020,Khmelnytska,49.507456,26.929458,458
03.06.2020,Khmelnytska,49.507456,26.929458,469
04.06.2020,Khmelnytska,49.507456,26.929458,497
05.06.2020,Khmelnytska,49.507456,26.929458,501
06.06.2020,Khmelnytska,49.507456,26.929458,509
