Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Apr-12,0.05,1509,252,16,1570,2801
Apr-12,0.5,1679,279,24,1650,2823,±8,±1,±0,±4,±4
Apr-12,0.95,1833,309,33,1734,2916
Apr-13,0.05,1544,286,19,1767,3177
Apr-13,0.5,1731,319,28,1865,3243,±9,±2,±0,±5,±4
Apr-13,0.95,1911,351,37,1972,3345
Apr-14,0.05,1524,326,24,1964,3627
Apr-14,0.5,1733,363,33,2098,3721,±10,±2,±0,±7,±6
Apr-14,0.95,1929,400,44,2228,3840
Apr-15,0.05,1517,361,29,2108,4052
Apr-15,0.5,1740,402,39,2273,4197,±11,±2,±1,±8,±8
Apr-15,0.95,1956,445,50,2426,4353
Apr-16,0.05,1537,394,35,2237,4465
Apr-16,0.5,1770,435,46,2435,4657,±12,±2,±1,±10,±10
Apr-16,0.95,1996,483,58,2606,4860
Apr-17,0.05,1548,417,43,2350,4892
Apr-17,0.5,1796,465,55,2574,5136,±13,±3,±1,±11,±12
Apr-17,0.95,2049,517,67,2787,5376
Apr-18,0.05,1562,440,51,2439,5299
Apr-18,0.5,1820,490,64,2690,5614,±14,±3,±1,±13,±15
Apr-18,0.95,2106,547,77,2926,5905
Apr-19,0.05,1574,452,60,2508,5729
Apr-19,0.5,1860,510,74,2793,6097,±15,±3,±1,±14,±18
Apr-19,0.95,2174,572,89,3061,6460
Apr-20,0.05,1586,465,71,2563,6161
Apr-20,0.5,1886,527,86,2882,6588,±16,±3,±1,±16,±22
Apr-20,0.95,2217,593,101,3182,7012
Apr-21,0.05,1600,477,80,2623,6590
Apr-21,0.5,1901,542,97,2962,7087,±17,±4,±1,±17,±25
Apr-21,0.95,2241,611,114,3292,7596
Apr-22,0.05,1593,480,91,2678,7033
Apr-22,0.5,1913,553,110,3032,7604,±17,±4,±1,±19,±29
Apr-22,0.95,2250,629,128,3393,8172
Apr-23,0.05,1578,486,104,2702,7488
Apr-23,0.5,1911,564,123,3093,8122,±18,±4,±1,±20,±33
Apr-23,0.95,2261,648,142,3484,8791
Apr-24,0.05,1547,488,115,2731,7947
Apr-24,0.5,1906,573,136,3137,8647,±18,±4,±1,±22,±37
Apr-24,0.95,2273,664,157,3589,9385
Apr-25,0.05,1534,493,127,2728,8377
Apr-25,0.5,1901,578,150,3181,9166,±19,±5,±1,±23,±42
Apr-25,0.95,2282,675,171,3651,9985
Apr-26,0.05,1531,494,139,2737,8817
Apr-26,0.5,1908,585,164,3210,9686,±19,±5,±1,±25,±46
Apr-26,0.95,2285,683,187,3720,10602
Apr-27,0.05,1519,490,153,2731,9241
Apr-27,0.5,1908,588,177,3233,10203,±19,±5,±1,±26,±51
Apr-27,0.95,2283,696,203,3760,11206
Apr-28,0.05,1520,490,165,2725,9662
Apr-28,0.5,1916,591,190,3256,10736,±20,±5,±1,±27,±55
Apr-28,0.95,2299,700,219,3812,11813
Apr-29,0.05,1510,488,177,2708,10071
Apr-29,0.5,1924,595,205,3268,11257,±20,±6,±1,±29,±60
Apr-29,0.95,2307,703,235,3838,12420
Apr-30,0.05,1522,482,191,2700,10489
Apr-30,0.5,1929,597,220,3285,11781,±21,±6,±2,±29,±65
Apr-30,0.95,2341,712,250,3882,13056
May-1,0.05,1512,485,201,2697,10904
May-1,0.5,1939,600,233,3281,12297,±21,±6,±2,±30,±70
May-1,0.95,2342,710,267,3902,13652
May-2,0.05,1489,477,214,2691,11323
May-2,0.5,1943,601,247,3300,12815,±22,±6,±2,±31,±75
May-2,0.95,2361,712,282,3911,14248
May-3,0.05,1492,479,228,2680,11756
May-3,0.5,1962,604,262,3303,13340,±22,±6,±2,±32,±80
May-3,0.95,2400,724,299,3944,14848
May-4,0.05,1515,482,238,2663,12157
May-4,0.5,1970,604,276,3319,13875,±23,±6,±2,±33,±85
May-4,0.95,2418,723,316,3967,15454
May-5,0.05,1521,477,251,2660,12569
May-5,0.5,1977,606,290,3325,14411,±23,±7,±2,±34,±91
May-5,0.95,2448,730,333,3959,16113
May-6,0.05,1522,475,264,2642,12972
May-6,0.5,1978,608,305,3347,14932,±24,±7,±2,±35,±96
May-6,0.95,2473,738,351,4016,16800
May-7,0.05,1530,474,276,2646,13390
May-7,0.5,1988,609,320,3357,15465,±24,±7,±2,±36,±102
May-7,0.95,2500,743,367,4048,17439
May-8,0.05,1522,475,289,2635,13805
May-8,0.5,2000,613,336,3383,15991,±25,±7,±2,±37,±108
May-8,0.95,2523,749,384,4093,18124
May-9,0.05,1548,474,303,2639,14235
May-9,0.5,2021,615,350,3394,16537,±25,±7,±3,±38,±114
May-9,0.95,2534,752,400,4121,18784
May-10,0.05,1544,474,311,2646,14689
May-10,0.5,2030,619,365,3399,17098,±26,±7,±3,±39,±120
May-10,0.95,2562,758,419,4152,19427
May-11,0.05,1541,477,324,2662,15144
May-11,0.5,2051,623,379,3418,17664,±27,±7,±3,±39,±126
May-11,0.95,2590,765,437,4198,20086
May-12,0.05,1547,478,335,2660,15552
May-12,0.5,2076,622,394,3419,18203,±27,±7,±3,±40,±132
May-12,0.95,2612,771,453,4242,20746
May-13,0.05,1540,480,351,2658,15989
May-13,0.5,2092,626,408,3452,18761,±28,±8,±3,±41,±139
May-13,0.95,2636,773,472,4290,21399
May-14,0.05,1561,476,365,2651,16431
May-14,0.5,2117,632,422,3490,19323,±29,±8,±3,±42,±145
May-14,0.95,2673,787,488,4311,22116
May-15,0.05,1553,480,375,2668,16834
May-15,0.5,2135,636,437,3492,19913,±29,±8,±3,±43,±152
May-15,0.95,2704,795,507,4354,22841
May-16,0.05,1562,478,388,2652,17266
May-16,0.5,2150,642,453,3523,20496,±30,±8,±4,±44,±159
May-16,0.95,2734,801,525,4402,23545
May-17,0.05,1582,480,399,2665,17699
May-17,0.5,2172,646,469,3561,21057,±31,±8,±4,±45,±166
May-17,0.95,2775,810,543,4465,24229
May-18,0.05,1581,490,408,2659,18154
May-18,0.5,2193,651,483,3589,21670,±31,±8,±4,±46,±173
May-18,0.95,2805,817,560,4518,24955
May-19,0.05,1575,486,419,2686,18606
May-19,0.5,2208,657,500,3615,22266,±32,±9,±4,±48,±181
May-19,0.95,2815,824,583,4578,25747
May-20,0.05,1582,485,432,2693,19064
May-20,0.5,2222,661,516,3639,22828,±33,±9,±4,±48,±188
May-20,0.95,2862,834,597,4600,26512
May-21,0.05,1581,489,447,2706,19378
May-21,0.5,2238,672,530,3689,23393,±34,±9,±4,±50,±196
May-21,0.95,2893,838,616,4671,27284
May-22,0.05,1587,492,459,2714,19844
May-22,0.5,2253,672,547,3708,23995,±34,±9,±5,±51,±204
May-22,0.95,2923,853,638,4708,28051
May-23,0.05,1609,488,471,2738,20281
May-23,0.5,2286,678,562,3733,24599,±35,±9,±5,±52,±212
May-23,0.95,2960,860,656,4766,28840
May-24,0.05,1606,493,481,2729,20743
May-24,0.5,2302,686,578,3774,25187,±36,±10,±5,±53,±220
May-24,0.95,2989,874,675,4813,29637
May-25,0.05,1662,494,495,2721,21170
May-25,0.5,2321,696,594,3799,25785,±37,±10,±5,±54,±229
May-25,0.95,3079,875,693,4855,30315
May-26,0.05,1630,497,509,2742,21670
May-26,0.5,2354,700,609,3832,26423,±37,±10,±5,±56,±238
May-26,0.95,3096,889,715,4911,30986
May-27,0.05,1644,499,520,2758,22168
May-27,0.5,2375,704,626,3867,27047,±38,±10,±5,±57,±247
May-27,0.95,3117,897,734,4962,31752
May-28,0.05,1620,504,533,2767,22547
May-28,0.5,2388,709,643,3897,27670,±39,±11,±6,±59,±256
May-28,0.95,3156,917,755,5033,32605
May-29,0.05,1651,503,543,2800,22984
May-29,0.5,2412,716,660,3947,28308,±40,±11,±6,±60,±265
May-29,0.95,3194,933,774,5086,33397
May-30,0.05,1637,515,555,2795,23424
May-30,0.5,2434,722,676,3988,28999,±40,±11,±6,±61,±275
May-30,0.95,3225,943,796,5173,34276
May-31,0.05,1669,505,570,2816,23901
May-31,0.5,2462,731,695,4010,29646,±41,±12,±6,±62,±285
May-31,0.95,3261,965,817,5221,35109
Jun-1,0.05,1691,507,581,2800,24345
Jun-1,0.5,2484,738,712,4079,30321,±41,±12,±7,±64,±294
Jun-1,0.95,3289,966,840,5276,35932
Jun-2,0.05,1699,512,591,2889,24821
Jun-2,0.5,2511,743,728,4100,30986,±42,±12,±7,±65,±304
Jun-2,0.95,3328,971,860,5347,36768
Jun-3,0.05,1697,513,601,2868,25285
Jun-3,0.5,2537,751,746,4141,31653,±43,±12,±7,±66,±315
Jun-3,0.95,3372,985,884,5418,37633
Jun-4,0.05,1690,520,620,2888,25812
Jun-4,0.5,2568,759,764,4170,32354,±44,±12,±7,±67,±325
Jun-4,0.95,3381,1001,912,5490,38531
Jun-5,0.05,1715,523,629,2875,26320
Jun-5,0.5,2600,763,783,4209,33030,±44,±13,±8,±69,±336
Jun-5,0.95,3448,1012,937,5561,39475
Jun-6,0.05,1708,526,641,2916,26810
Jun-6,0.5,2613,771,800,4249,33728,±45,±13,±8,±70,±347
Jun-6,0.95,3485,1021,959,5627,40389
Jun-7,0.05,1725,533,653,2931,27274
Jun-7,0.5,2633,780,819,4292,34410,±46,±13,±8,±71,±358
Jun-7,0.95,3518,1033,982,5679,41304
Jun-8,0.05,1756,531,669,2935,27816
Jun-8,0.5,2662,785,837,4337,35133,±46,±13,±8,±72,±369
Jun-8,0.95,3574,1047,1004,5738,42273
Jun-9,0.05,1783,537,681,2952,28376
Jun-9,0.5,2687,791,857,4380,35833,±47,±14,±9,±73,±380
Jun-9,0.95,3583,1061,1028,5815,43190
Jun-10,0.05,1794,534,690,2955,28846
Jun-10,0.5,2709,799,876,4421,36559,±48,±14,±9,±74,±392
Jun-10,0.95,3644,1077,1055,5891,44029
Jun-11,0.05,1797,547,703,2946,29325
Jun-11,0.5,2741,809,895,4470,37285,±49,±14,±9,±76,±404
Jun-11,0.95,3695,1087,1078,5966,45057
Jun-12,0.05,1802,532,720,2982,29768
Jun-12,0.5,2764,819,913,4510,38042,±50,±14,±10,±77,±416
Jun-12,0.95,3720,1079,1102,6004,45810
Jun-13,0.05,1807,542,732,3008,30254
Jun-13,0.5,2789,828,931,4563,38789,±50,±14,±10,±78,±428
Jun-13,0.95,3759,1089,1125,6032,46741
Jun-14,0.05,1830,546,749,3055,30775
