Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
May-15,0.5,1567,483,383,2669,16919,±24,±7,±3,±35,±126
May-15,0.95,2047,619,439,3393,19408
May-16,0.05,1145,363,338,1995,14739
May-16,0.5,1570,486,394,2663,17348,±24,±7,±3,±36,±131
May-16,0.95,2074,626,453,3417,19977
May-17,0.05,1157,363,347,1999,15067
May-17,0.5,1577,485,406,2676,17763,±24,±7,±3,±37,±137
May-17,0.95,2084,629,467,3471,20485
May-18,0.05,1156,366,357,2015,15404
May-18,0.5,1589,488,417,2687,18182,±25,±7,±3,±38,±143
May-18,0.95,2089,639,483,3520,21099
May-19,0.05,1141,366,367,2008,15766
May-19,0.5,1595,490,428,2694,18614,±25,±7,±3,±38,±148
May-19,0.95,2113,638,496,3532,21600
May-20,0.05,1147,368,374,1997,16121
May-20,0.5,1597,489,440,2701,19026,±25,±7,±3,±39,±154
May-20,0.95,2134,654,510,3548,22170
May-21,0.05,1160,364,383,2013,16425
May-21,0.5,1613,492,453,2707,19471,±26,±7,±4,±40,±160
May-21,0.95,2144,654,528,3563,22786
May-22,0.05,1157,361,393,2022,16760
May-22,0.5,1620,494,463,2721,19911,±26,±8,±4,±41,±166
May-22,0.95,2170,657,538,3563,23309
May-23,0.05,1161,361,403,2011,17111
May-23,0.5,1625,496,476,2733,20358,±27,±8,±4,±41,±172
May-23,0.95,2196,662,555,3596,23856
May-24,0.05,1160,358,411,2008,17425
May-24,0.5,1627,500,486,2755,20812,±27,±8,±4,±42,±178
May-24,0.95,2202,668,573,3630,24449
May-25,0.05,1160,359,422,1999,17746
May-25,0.5,1654,500,499,2768,21293,±28,±8,±4,±43,±185
May-25,0.95,2243,671,586,3656,25064
May-26,0.05,1168,367,431,2017,18052
May-26,0.5,1659,500,512,2791,21753,±28,±8,±4,±43,±191
May-26,0.95,2257,673,601,3686,25697
May-27,0.05,1182,361,441,2021,18409
May-27,0.5,1671,506,523,2804,22194,±28,±8,±4,±44,±198
May-27,0.95,2265,680,616,3689,26305
May-28,0.05,1188,363,448,2023,18743
May-28,0.5,1676,508,536,2823,22626,±29,±8,±5,±45,±204
May-28,0.95,2280,688,630,3727,26801
