Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
May-30,0.95,2273,678,634,3739,27015
May-31,0.05,1096,351,453,1942,18779
May-31,0.5,1679,507,555,2792,23259,±31,±9,±5,±48,±228
May-31,0.95,2276,688,648,3761,27585
Jun-1,0.05,1095,344,464,1941,19093
Jun-1,0.5,1692,512,568,2838,23724,±31,±9,±5,±49,±235
Jun-1,0.95,2287,693,667,3791,28250
Jun-2,0.05,1093,343,473,1934,19450
Jun-2,0.5,1704,517,579,2834,24234,±32,±9,±6,±50,±243
Jun-2,0.95,2335,692,684,3806,28858
Jun-3,0.05,1096,343,482,1906,19756
Jun-3,0.5,1718,525,592,2848,24679,±32,±9,±6,±51,±251
Jun-3,0.95,2334,695,697,3864,29541
Jun-4,0.05,1098,342,495,1904,20061
Jun-4,0.5,1728,525,603,2883,25140,±33,±9,±6,±52,±258
Jun-4,0.95,2325,703,715,3881,30222
Jun-5,0.05,1110,342,506,1899,20355
Jun-5,0.5,1736,531,615,2895,25585,±33,±10,±6,±52,±266
Jun-5,0.95,2355,713,731,3941,30857
Jun-6,0.05,1099,342,516,1912,20694
Jun-6,0.5,1753,534,629,2914,26067,±34,±10,±6,±53,±274
Jun-6,0.95,2363,716,746,3964,31493
Jun-7,0.05,1117,341,526,1928,20970
Jun-7,0.5,1740,537,642,2944,26522,±34,±10,±7,±54,±282
Jun-7,0.95,2388,723,762,3984,32089
Jun-8,0.05,1124,344,535,1935,21307
Jun-8,0.5,1759,536,654,2968,27012,±35,±10,±7,±55,±291
Jun-8,0.95,2402,730,779,4024,32703
Jun-9,0.05,1118,347,542,1938,21663
Jun-9,0.5,1760,538,668,2992,27508,±35,±10,±7,±56,±299
Jun-9,0.95,2444,743,792,4044,33302
Jun-10,0.05,1116,348,545,1939,22011
Jun-10,0.5,1778,544,681,3015,27979,±36,±10,±7,±56,±308
Jun-10,0.95,2475,746,812,4079,33879
Jun-11,0.05,1135,352,563,1934,22302
