Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Apr-12,0.05,1483,253,17,1568,2802
Apr-12,0.5,1643,279,25,1646,2818,±8,±1,±0,±4,±3
Apr-12,0.95,1798,305,34,1727,2911
Apr-13,0.05,1524,288,20,1760,3178
Apr-13,0.5,1692,318,29,1863,3237,±9,±2,±0,±5,±4
Apr-13,0.95,1860,347,39,1967,3333
Apr-14,0.05,1493,327,23,1956,3621
Apr-14,0.5,1680,361,34,2088,3712,±10,±2,±1,±7,±5
Apr-14,0.95,1873,394,45,2216,3817
Apr-15,0.05,1487,360,29,2104,4045
Apr-15,0.5,1681,399,40,2261,4179,±11,±2,±1,±8,±7
Apr-15,0.95,1891,436,51,2414,4325
Apr-16,0.05,1476,387,35,2239,4459
Apr-16,0.5,1701,431,47,2419,4636,±11,±2,±1,±9,±9
Apr-16,0.95,1920,473,58,2590,4826
Apr-17,0.05,1478,413,43,2342,4877
Apr-17,0.5,1708,461,54,2553,5100,±12,±2,±1,±11,±12
Apr-17,0.95,1950,506,67,2767,5328
Apr-18,0.05,1491,433,51,2419,5291
Apr-18,0.5,1739,483,64,2655,5563,±13,±3,±1,±12,±15
Apr-18,0.95,1986,534,78,2894,5858
Apr-19,0.05,1501,447,61,2489,5702
Apr-19,0.5,1761,503,74,2740,6030,±14,±3,±1,±14,±18
Apr-19,0.95,2016,557,90,3009,6378
Apr-20,0.05,1497,456,70,2530,6125
Apr-20,0.5,1783,516,85,2817,6506,±15,±3,±1,±15,±21
Apr-20,0.95,2063,578,102,3113,6918
Apr-21,0.05,1507,464,81,2569,6535
Apr-21,0.5,1795,527,97,2877,6990,±15,±3,±1,±17,±24
Apr-21,0.95,2101,594,115,3206,7458
Apr-22,0.05,1478,465,92,2602,6964
Apr-22,0.5,1789,536,110,2940,7477,±16,±4,±1,±18,±28
Apr-22,0.95,2088,606,128,3286,7995
Apr-23,0.05,1455,469,104,2592,7418
Apr-23,0.5,1776,542,122,2989,7975,±16,±4,±1,±20,±31
Apr-23,0.95,2087,616,141,3367,8579
