Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jun-23,0.95,5093,1511,1647,8302,68142
Jun-24,0.05,2752,807,1087,4501,44778
Jun-24,0.5,3885,1149,1374,6315,57005,±64,±18,±15,±101,±648
Jun-24,0.95,5105,1515,1688,8352,69273
Jun-25,0.05,2701,819,1106,4547,45517
Jun-25,0.5,3934,1158,1404,6383,58053,±65,±19,±16,±102,±664
Jun-25,0.95,5193,1525,1729,8462,70631
Jun-26,0.05,2732,825,1110,4595,46348
Jun-26,0.5,3973,1172,1429,6438,59085,±66,±19,±16,±103,±679
Jun-26,0.95,5264,1573,1763,8556,71934
Jun-27,0.05,2769,841,1146,4658,47087
Jun-27,0.5,4021,1187,1457,6489,60207,±67,±19,±16,±105,±696
Jun-27,0.95,5336,1576,1803,8638,73489
Jun-28,0.05,2798,855,1152,4678,47838
Jun-28,0.5,4076,1198,1483,6566,61371,±67,±19,±17,±106,±712
Jun-28,0.95,5410,1578,1835,8758,74883
Jun-29,0.05,2837,863,1177,4736,48613
Jun-29,0.5,4110,1206,1512,6638,62377,±68,±20,±17,±108,±729
Jun-29,0.95,5450,1602,1879,8800,76620
Jun-30,0.05,2853,869,1203,4777,49383
Jun-30,0.5,4146,1220,1545,6714,63499,±69,±20,±18,±109,±745
Jun-30,0.95,5509,1619,1915,8817,78007
Jul-1,0.05,2904,852,1225,4764,50293
Jul-1,0.5,4173,1231,1576,6790,64590,±70,±20,±18,±111,±763
Jul-1,0.95,5551,1641,1946,8913,79412
Jul-2,0.05,2909,852,1254,4848,51127
Jul-2,0.5,4211,1246,1606,6866,65686,±71,±21,±19,±112,±780
Jul-2,0.95,5604,1658,1986,9028,81011
Jul-3,0.05,2924,859,1273,4796,52007
Jul-3,0.5,4233,1258,1633,6928,66848,±73,±21,±19,±114,±797
Jul-3,0.95,5690,1668,2021,9110,82616
Jul-4,0.05,2939,876,1297,4826,52398
Jul-4,0.5,4286,1271,1663,7002,68034,±73,±21,±19,±116,±815
Jul-4,0.95,5747,1690,2065,9226,84424
Jul-5,0.05,2939,886,1313,4897,53491
Jul-5,0.5,4343,1284,1693,7063,69164,±75,±21,±20,±117,±833
Jul-5,0.95,5833,1720,2111,9319,86018
Jul-6,0.05,3005,888,1334,4922,53826
Jul-6,0.5,4390,1292,1725,7149,70377,±76,±22,±20,±119,±852
Jul-6,0.95,5893,1731,2139,9486,87625
Jul-7,0.05,3028,896,1353,4996,54675
Jul-7,0.5,4421,1309,1754,7206,71480,±77,±22,±21,±121,±871
Jul-7,0.95,5982,1748,2176,9548,88975
Jul-8,0.05,3050,897,1376,5030,55817
Jul-8,0.5,4460,1316,1787,7262,72801,±78,±22,±21,±122,±889
Jul-8,0.95,6040,1768,2206,9730,90697
Jul-9,0.05,3096,899,1401,5090,56402
